period,air_temperature,dewpoint
9820,17.1,7.6
9821,17.3,7.9
9822,16.8,8.25
9823,16.3,8.6
9824,16.5,7.4
9825,16.7,6.2
9826,16.85,5.95
9827,17.0,5.7
9828,16.75,6.95
9829,16.5,8.2
9830,16.1,7.55
9831,15.7,6.9
9832,15.35,7.65
9833,15.0,8.4
9834,14.45,8.5
9835,13.9,8.6
9836,13.25,9.1
9837,12.6,9.6
9838,12.4,9.7
9839,12.2,9.8
9840,12.2,10.15
9841,12.2,10.5
9842,12.15,10.6
9843,12.1,10.7
9844,11.9,10.5
9845,11.7,10.3
9846,10.65,9.4
9847,9.6,8.5
9848,9.65,8.9
9849,9.7,9.3
9850,9.9,9.55
9851,10.1,9.8
9852,10.4,9.8
9853,10.7,9.8
9854,11.25,9.35
9855,11.8,8.9
9856,12.3,8.95
9857,12.8,9.0
9858,13.45,8.8
9859,14.1,8.6
9860,14.35,8.4
9861,14.6,8.2
9862,14.45,7.65
9863,14.3,7.1
9864,14.9,7.9
9865,15.5,8.7
9866,15.65,8.1
9867,15.8,7.5
9868,14.95,8.2
9869,14.1,8.9
9870,13.4,8.9
9871,12.7,8.9
9872,13.35,9.25
9873,14.0,9.6
9874,14.1,8.85
9875,14.2,8.1
9876,13.8,8.85
9877,13.4,9.6
9878,13.8,9.9
9879,14.2,10.2
9880,13.85,10.05
9881,13.5,9.9
9882,12.5,9.8
9883,11.5,9.7
9884,11.1,9.75
9885,10.7,9.8
9886,10.9,10.15
9887,11.1,10.5
9888,10.95,10.15
9889,10.8,9.8
9890,10.35,9.25
9891,9.9,8.7
9892,9.8,8.9
9893,9.7,9.1
9894,8.8,8.2
9895,7.9,7.3
9896,7.55,7.05
9897,7.2,6.8
9898,7.15,6.8
9899,7.1,6.8
9900,8.3,8.05
9901,9.5,9.3
9902,11.0,8.85
9903,12.5,8.4
9904,12.75,8.35
9905,13.0,8.3
9906,13.45,8.5
9907,13.9,8.7
9908,13.8,8.65
9909,13.7,8.6
9910,15.15,7.5
9911,16.6,6.4
9912,16.6,6.85
9913,16.6,7.3
9914,16.15,7.25
9915,15.7,7.2
9916,16.05,6.75
9917,16.4,6.3
9918,16.05,7.15
9919,15.7,8.0
9920,15.5,7.45
9921,15.3,6.9
9922,15.05,7.65
9923,14.8,8.4
9924,14.0,9.0
9925,13.2,9.6
9926,12.85,10.55
9927,12.5,11.5
9928,12.65,11.8
9929,12.8,12.1
9930,12.6,11.75
9931,12.4,11.4
9932,11.75,10.2
9933,11.1,9.0
9934,11.0,9.05
9935,10.9,9.1
9936,10.9,9.35
9937,10.9,9.6
9938,11.35,10.4
9939,11.8,11.2
9940,11.9,11.3
9941,12.0,11.4
9942,11.9,11.3
9943,11.8,11.2
9944,11.65,10.9
9945,11.5,10.6
9946,11.4,10.55
9947,11.3,10.5
9948,11.2,10.45
9949,11.1,10.4
9950,11.1,10.15
9951,11.1,9.9
9952,11.15,9.7
9953,11.2,9.5
9954,11.2,9.45
9955,11.2,9.4
9956,11.2,9.3
9957,11.2,9.2
9958,11.2,9.15
9959,11.2,9.1
9960,11.35,9.2
9961,11.5,9.3
9962,11.8,8.95
9963,12.1,8.6
9964,12.05,8.55
9965,12.0,8.5
9966,11.9,8.3
9967,11.8,8.1
9968,11.7,7.85
9969,11.6,7.6
9970,11.65,7.8
9971,11.7,8.0
9972,11.7,8.55
9973,11.7,9.1
9974,11.55,8.45
9975,11.4,7.8
9976,11.15,7.75
9977,10.9,7.7
9978,10.65,8.15
9979,10.4,8.6
9980,10.25,8.95
9981,10.1,9.3
9982,10.0,9.3
9983,9.9,9.3
9984,10.05,9.55
9985,10.2,9.8
9986,10.25,9.9
9987,10.3,10.0
9988,11.05,10.25
9989,11.8,10.5
9990,11.7,10.4
9991,11.6,10.3
9992,11.35,10.1
9993,11.1,9.9
9994,11.1,9.8
9995,11.1,9.7
9996,11.15,9.5
9997,11.2,9.3
9998,11.35,9.25
9999,11.5,9.2
10000,11.65,9.25
10001,11.8,9.3
10002,12.25,9.35
10003,12.7,9.4
10004,13.0,9.15
10005,13.3,8.9
10006,13.7,8.6
10007,14.1,8.3
10008,13.9,8.3
10009,13.7,8.3
10010,13.9,8.6
10011,14.1,8.9
10012,14.15,8.65
10013,14.2,8.4
10014,13.8,8.25
10015,13.4,8.1
10016,13.4,8.3
10017,13.4,8.5
10018,12.8,9.1
10019,12.2,9.7
10020,12.25,9.4
10021,12.3,9.1
10022,12.2,9.0
10023,12.1,8.9
10024,11.75,9.45
10025,11.4,10.0
10026,11.1,9.95
10027,10.8,9.9
10028,10.8,10.1
10029,10.8,10.3
10030,10.7,10.15
10031,10.6,10.0
10032,10.6,10.0
10033,10.6,10.0
10034,10.45,9.9
10035,10.3,9.8
10036,10.1,9.65
10037,9.9,9.5
10038,10.0,9.6
10039,10.1,9.7
10040,9.9,9.45
10041,9.7,9.2
10042,9.65,9.05
10043,9.6,8.9
10044,9.8,8.9
10045,10.0,8.9
10046,10.45,8.7
10047,10.9,8.5
10048,11.45,8.7
10049,12.0,8.9
10050,13.05,8.9
10051,14.1,8.9
10052,14.2,8.15
10053,14.3,7.4
10054,14.6,7.05
10055,14.9,6.7
10056,15.45,6.8
10057,16.0,6.9
10058,16.55,6.5
10059,17.1,6.1
10060,16.5,7.75
10061,15.9,9.4
10062,16.6,8.35
10063,17.3,7.3
10064,16.9,7.0
10065,16.5,6.7
10066,16.85,6.4
10067,17.2,6.1
10068,16.0,7.3
10069,14.8,8.5
10070,14.2,8.45
10071,13.6,8.4
10072,13.45,8.75
10073,13.3,9.1
10074,12.65,9.75
10075,12.0,10.4
10076,11.6,10.4
10077,11.2,10.4
10078,11.15,10.5
10079,11.1,10.6
10080,11.0,10.55
10081,10.9,10.5
10082,10.7,10.1
10083,10.5,9.7
10084,10.4,8.7
10085,10.3,7.7
10086,10.1,7.65
10087,9.9,7.6
10088,10.15,6.75
10089,10.4,5.9
10090,10.2,5.5
10091,10.0,5.1
10092,10.15,5.05
10093,10.3,5.0
10094,10.35,4.95
10095,10.4,4.9
10096,10.75,4.35
10097,11.1,3.8
10098,11.85,3.8
10099,12.6,3.8
10100,12.95,4.25
10101,13.3,4.7
10102,13.5,4.6
10103,13.7,4.5
10104,13.7,4.5
10105,13.7,4.5
10106,14.1,4.7
10107,14.5,4.9
10108,14.7,4.75
10109,14.9,4.6
10110,15.25,4.55
10111,15.6,4.5
10112,15.75,4.8
10113,15.9,5.1
10114,15.5,4.85
10115,15.1,4.6
10116,15.35,4.5
10117,15.6,4.4
10118,15.05,4.6
10119,14.5,4.8
10120,13.8,4.9
10121,13.1,5.0
10122,13.0,5.1
10123,12.9,5.2
10124,12.45,5.85
10125,12.0,6.5
10126,12.05,6.7
10127,12.1,6.9
10128,11.95,7.1
10129,11.8,7.3
10130,11.85,7.15
10131,11.9,7.0
10132,11.85,7.2
10133,11.8,7.4
10134,11.85,7.7
10135,11.9,8.0
10136,12.0,8.05
10137,12.1,8.1
10138,12.2,8.3
10139,12.3,8.5
10140,12.55,8.3
10141,12.8,8.1
10142,13.15,8.45
10143,13.5,8.8
10144,13.8,8.7
10145,14.1,8.6
10146,14.55,8.25
10147,15.0,7.9
10148,15.3,8.05
10149,15.6,8.2
10150,16.2,7.95
10151,16.8,7.7
10152,16.7,7.2
10153,16.6,6.7
10154,16.65,7.1
10155,16.7,7.5
10156,16.35,7.4
10157,16.0,7.3
10158,16.3,6.85
10159,16.6,6.4
10160,16.15,6.6
10161,15.7,6.8
10162,15.1,6.75
10163,14.5,6.7
10164,14.2,7.45
10165,13.9,8.2
10166,13.9,8.15
10167,13.9,8.1
10168,13.5,8.5
10169,13.1,8.9
10170,12.95,9.05
10171,12.8,9.2
10172,11.95,9.3
10173,11.1,9.4
10174,10.9,9.5
10175,10.7,9.6
10176,10.65,9.75
10177,10.6,9.9
10178,10.1,9.4
10179,9.6,8.9
10180,9.55,8.95
10181,9.5,9.0
10182,9.6,9.05
10183,9.7,9.1
10184,9.25,8.6
10185,8.8,8.1
10186,8.35,7.75
10187,7.9,7.4
10188,9.0,8.55
10189,10.1,9.7
10190,10.75,9.15
10191,11.4,8.6
10192,12.35,8.1
10193,13.3,7.6
10194,13.7,7.5
10195,14.1,7.4
10196,14.25,6.85
10197,14.4,6.3
10198,14.8,6.6
10199,15.2,6.9
10200,16.05,6.9
10201,16.9,6.9
10202,16.7,6.4
10203,16.5,5.9
10204,15.5,6.3
10205,14.5,6.7
10206,13.25,7.6
10207,12.0,8.5
10208,13.65,7.45
10209,15.3,6.4
10210,15.5,6.35
10211,15.7,6.3
10212,15.65,6.4
10213,15.6,6.5
10214,15.0,6.4
10215,14.4,6.3
10216,13.85,6.75
10217,13.3,7.2
10218,12.75,7.55
10219,12.2,7.9
10220,11.9,7.85
10221,11.6,7.8
10222,11.4,7.9
10223,11.2,8.0
10224,10.85,7.95
10225,10.5,7.9
10226,10.15,7.8
10227,9.8,7.7
10228,9.7,7.95
10229,9.6,8.2
10230,9.5,8.2
10231,9.4,8.2
10232,9.3,8.3
10233,9.2,8.4
10234,9.25,8.55
10235,9.3,8.7
10236,9.75,9.2
10237,10.2,9.7
10238,11.4,9.55
10239,12.6,9.4
10240,12.5,9.65
10241,12.4,9.9
10242,13.25,10.05
10243,14.1,10.2
10244,14.2,10.25
10245,14.3,10.3
10246,14.5,10.5
10247,14.7,10.7
10248,15.8,10.5
10249,16.9,10.3
10250,17.25,10.15
10251,17.6,10.0
10252,17.6,9.95
10253,17.6,9.9
10254,17.7,10.0
10255,17.8,10.1
10256,17.95,10.4
10257,18.1,10.7
10258,17.45,10.4
10259,16.8,10.1
10260,16.05,11.3
10261,15.3,12.5
10262,15.35,12.5
10263,15.4,12.5
10264,15.3,12.4
10265,15.2,12.3
10266,14.7,12.6
10267,14.2,12.9
10268,14.0,12.8
10269,13.8,12.7
10270,14.05,12.4
10271,14.3,12.1
10272,14.2,12.05
10273,14.1,12.0
10274,14.15,12.15
10275,14.2,12.3
10276,14.35,12.3
10277,14.5,12.3
10278,14.8,12.1
10279,15.1,11.9
10280,14.95,11.9
10281,14.8,11.9
10282,14.95,11.9
10283,15.1,11.9
10284,15.55,11.9
10285,16.0,11.9
10286,16.75,11.85
10287,17.5,11.8
10288,18.7,11.95
10289,19.9,12.1
10290,20.6,12.25
10291,21.3,12.4
10292,20.55,12.5
10293,19.8,12.6
10294,20.25,12.65
10295,20.7,12.7
10296,20.8,12.1
10297,20.9,11.5
10298,20.45,11.0
10299,20.0,10.5
10300,19.4,9.95
10301,18.8,9.4
10302,18.9,9.4
10303,19.0,9.4
10304,19.05,9.2
10305,19.1,9.0
10306,18.9,9.15
10307,18.7,9.3
10308,18.3,9.0
10309,17.9,8.7
10310,17.35,8.3
10311,16.8,7.9
10312,16.3,7.95
10313,15.8,8.0
10314,15.45,7.95
10315,15.1,7.9
10316,15.0,7.75
10317,14.9,7.6
10318,14.75,7.5
10319,14.6,7.4
10320,14.45,7.3
10321,14.3,7.2
10322,14.0,7.05
10323,13.7,6.9
10324,13.75,7.4
10325,13.8,7.9
10326,13.95,8.35
10327,14.1,8.8
10328,14.05,8.9
10329,14.0,9.0
10330,13.85,9.35
10331,13.7,9.7
10332,13.9,10.05
10333,14.1,10.4
10334,14.4,11.05
10335,14.7,11.7
10336,15.35,11.7
10337,16.0,11.7
10338,16.25,11.6
10339,16.5,11.5
10340,16.75,11.3
10341,17.0,11.1
10342,17.4,11.05
10343,17.8,11.0
10344,17.75,10.8
10345,17.7,10.6
10346,17.8,10.5
10347,17.9,10.4
10348,17.5,10.3
10349,17.1,10.2
10350,17.4,10.55
10351,17.7,10.9
10352,17.85,11.15
10353,18.0,11.4
10354,17.3,11.35
10355,16.6,11.3
10356,16.55,11.1
10357,16.5,10.9
10358,16.2,11.0
10359,15.9,11.1
10360,15.7,10.8
10361,15.5,10.5
10362,15.4,10.55
10363,15.3,10.6
10364,15.35,10.3
10365,15.4,10.0
10366,15.3,10.05
10367,15.2,10.1
10368,14.9,9.8
10369,14.6,9.5
10370,14.35,9.3
10371,14.1,9.1
10372,14.0,9.1
10373,13.9,9.1
10374,13.7,9.0
10375,13.5,8.9
10376,13.35,8.8
10377,13.2,8.7
10378,13.15,8.4
10379,13.1,8.1
10380,13.2,8.25
10381,13.3,8.4
10382,13.5,8.45
10383,13.7,8.5
10384,14.1,8.6
10385,14.5,8.7
10386,14.7,8.9
10387,14.9,9.1
10388,15.4,9.6
10389,15.9,10.1
10390,16.1,9.95
10391,16.3,9.8
10392,16.95,10.2
10393,17.6,10.6
10394,17.8,10.55
10395,18.0,10.5
10396,17.5,10.6
10397,17.0,10.7
10398,17.4,10.8
10399,17.8,10.9
10400,18.1,10.2
10401,18.4,9.5
10402,18.15,10.05
10403,17.9,10.6
10404,17.8,10.65
10405,17.7,10.7
10406,17.35,11.3
10407,17.0,11.9
10408,15.8,12.6
10409,14.6,13.3
10410,14.55,13.4
10411,14.5,13.5
10412,14.7,13.3
10413,14.9,13.1
10414,14.9,13.15
10415,14.9,13.2
10416,15.15,13.0
10417,15.4,12.8
10418,15.35,12.8
10419,15.3,12.8
10420,15.3,12.85
10421,15.3,12.9
10422,15.4,12.95
10423,15.5,13.0
10424,15.3,13.1
10425,15.1,13.2
10426,15.0,13.25
10427,14.9,13.3
10428,14.85,13.6
10429,14.8,13.9
10430,15.8,13.85
10431,16.8,13.8
10432,16.25,13.7
10433,15.7,13.6
10434,15.55,13.0
10435,15.4,12.4
10436,15.95,11.75
10437,16.5,11.1
10438,16.9,10.6
10439,17.3,10.1
10440,17.45,9.6
10441,17.6,9.1
10442,18.45,10.0
10443,19.3,10.9
10444,19.2,9.5
10445,19.1,8.1
10446,18.35,8.35
10447,17.6,8.6
10448,17.5,8.75
10449,17.4,8.9
10450,17.35,8.4
10451,17.3,7.9
10452,17.65,7.85
10453,18.0,7.8
10454,17.05,7.2
10455,16.1,6.6
10456,15.5,6.1
10457,14.9,5.6
10458,14.3,5.85
10459,13.7,6.1
10460,12.95,6.35
10461,12.2,6.6
10462,11.65,7.25
10463,11.1,7.9
10464,10.9,7.75
10465,10.7,7.6
10466,11.0,7.75
10467,11.3,7.9
10468,11.35,8.0
10469,11.4,8.1
10470,10.25,7.85
10471,9.1,7.6
10472,8.55,7.45
10473,8.0,7.3
10474,8.05,7.5
10475,8.1,7.7
10476,8.45,8.15
10477,8.8,8.6
10478,10.55,8.3
10479,12.3,8.0
10480,13.3,8.55
10481,14.3,9.1
10482,14.9,9.0
10483,15.5,8.9
10484,15.9,8.55
10485,16.3,8.2
10486,16.4,8.2
10487,16.5,8.2
10488,16.8,7.7
10489,17.1,7.2
10490,17.65,7.6
10491,18.2,8.0
10492,18.5,7.35
10493,18.8,6.7
10494,18.95,6.3
10495,19.1,5.9
10496,19.25,5.7
10497,19.4,5.5
10498,19.2,5.45
10499,19.0,5.4
10500,18.55,5.3
10501,18.1,5.2
10502,17.55,5.3
10503,17.0,5.4
10504,16.4,4.95
10505,15.8,4.5
10506,15.25,4.7
10507,14.7,4.9
10508,13.35,5.55
10509,12.0,6.2
10510,11.35,6.6
10511,10.7,7.0
10512,10.1,7.2
10513,9.5,7.4
10514,9.7,7.6
10515,9.9,7.8
10516,9.35,7.65
10517,8.8,7.5
10518,8.75,7.6
10519,8.7,7.7
10520,9.2,8.1
10521,9.7,8.5
10522,9.05,7.85
10523,8.4,7.2
10524,9.05,8.15
10525,9.7,9.1
10526,12.1,9.05
10527,14.5,9.0
10528,15.45,9.0
10529,16.4,9.0
10530,16.5,8.25
10531,16.6,7.5
10532,16.85,7.5
10533,17.1,7.5
10534,17.75,7.9
10535,18.4,8.3
10536,19.05,8.75
10537,19.7,9.2
10538,19.8,8.35
10539,19.9,7.5
10540,19.55,7.2
10541,19.2,6.9
10542,18.95,7.35
10543,18.7,7.8
10544,18.4,7.65
10545,18.1,7.5
10546,17.75,7.7
10547,17.4,7.9
10548,17.25,8.45
10549,17.1,9.0
10550,16.8,9.05
10551,16.5,9.1
10552,16.1,9.2
10553,15.7,9.3
10554,15.4,8.4
10555,15.1,7.5
10556,14.8,8.3
10557,14.5,9.1
10558,14.3,9.5
10559,14.1,9.9
10560,14.45,10.1
10561,14.8,10.3
10562,14.75,10.65
10563,14.7,11.0
10564,14.45,11.05
10565,14.2,11.1
10566,14.4,11.15
10567,14.6,11.2
10568,14.5,11.3
10569,14.4,11.4
10570,14.6,11.6
10571,14.8,11.8
10572,14.95,11.8
10573,15.1,11.8
10574,15.45,11.7
10575,15.8,11.6
10576,15.9,11.65
10577,16.0,11.7
10578,16.3,11.9
10579,16.6,12.1
10580,16.8,12.2
10581,17.0,12.3
10582,17.1,12.25
10583,17.2,12.2
10584,17.6,12.15
10585,18.0,12.1
10586,18.8,12.2
10587,19.6,12.3
10588,20.0,11.95
10589,20.4,11.6
10590,20.6,11.65
10591,20.8,11.7
10592,20.3,11.75
10593,19.8,11.8
10594,20.0,11.2
10595,20.2,10.6
10596,19.35,10.95
10597,18.5,11.3
10598,18.15,11.2
10599,17.8,11.1
10600,17.35,11.0
10601,16.9,10.9
10602,16.75,11.0
10603,16.6,11.1
10604,16.45,11.2
10605,16.3,11.3
10606,15.9,11.3
10607,15.5,11.3
10608,15.1,11.55
10609,14.7,11.8
10610,13.7,11.35
10611,12.7,10.9
10612,12.95,11.25
10613,13.2,11.6
10614,12.75,11.4
10615,12.3,11.2
10616,12.05,11.15
10617,11.8,11.1
10618,11.4,10.8
10619,11.0,10.5
10620,12.45,11.9
10621,13.9,13.3
10622,14.55,13.3
10623,15.2,13.3
10624,16.5,13.1
10625,17.8,12.9
10626,17.95,12.6
10627,18.1,12.3
10628,18.7,12.1
10629,19.3,11.9
10630,19.5,12.15
10631,19.7,12.4
10632,19.5,13.15
10633,19.3,13.9
10634,19.85,13.8
10635,20.4,13.7
10636,19.3,13.45
10637,18.2,13.2
10638,19.1,12.85
10639,20.0,12.5
10640,19.05,11.4
10641,18.1,10.3
10642,17.95,9.6
10643,17.8,8.9
10644,17.2,8.95
10645,16.6,9.0
10646,15.6,9.35
10647,14.6,9.7
10648,14.4,9.8
10649,14.2,9.9
10650,13.9,9.6
10651,13.6,9.3
10652,13.15,9.25
10653,12.7,9.2
10654,12.4,9.2
10655,12.1,9.2
10656,12.05,9.15
10657,12.0,9.1
10658,12.0,9.1
10659,12.0,9.1
10660,11.85,9.0
10661,11.7,8.9
10662,11.45,8.9
10663,11.2,8.9
10664,11.15,8.95
10665,11.1,9.0
10666,11.2,9.1
10667,11.3,9.2
10668,11.95,9.3
10669,12.6,9.4
10670,12.7,9.95
10671,12.8,10.5
10672,14.05,10.4
10673,15.3,10.3
10674,15.2,10.1
10675,15.1,9.9
10676,15.95,9.55
10677,16.8,9.2
10678,17.05,9.85
10679,17.3,10.5
10680,17.1,9.85
10681,16.9,9.2
10682,16.6,9.65
10683,16.3,10.1
10684,16.4,9.8
10685,16.5,9.5
10686,16.6,9.65
10687,16.7,9.8
10688,15.8,10.25
10689,14.9,10.7
10690,15.45,10.4
10691,16.0,10.1
10692,16.0,9.45
10693,16.0,8.8
10694,15.65,8.2
10695,15.3,7.6
10696,14.75,7.25
10697,14.2,6.9
10698,13.75,7.6
10699,13.3,8.3
10700,12.25,8.1
10701,11.2,7.9
10702,10.55,8.05
10703,9.9,8.2
10704,10.8,8.5
10705,11.7,8.8
10706,11.9,9.05
10707,12.1,9.3
10708,12.25,9.3
10709,12.4,9.3
10710,12.25,9.4
10711,12.1,9.5
10712,12.1,9.15
10713,12.1,8.8
10714,12.15,8.5
10715,12.2,8.2
10716,12.4,8.45
10717,12.6,8.7
10718,12.9,8.95
10719,13.2,9.2
10720,13.65,9.15
10721,14.1,9.1
10722,14.65,9.35
10723,15.2,9.6
10724,15.2,8.35
10725,15.2,7.1
10726,15.55,7.25
10727,15.9,7.4
10728,16.15,7.4
10729,16.4,7.4
10730,16.75,7.3
10731,17.1,7.2
10732,17.5,7.3
10733,17.9,7.4
10734,18.1,7.65
10735,18.3,7.9
10736,18.1,7.75
10737,17.9,7.6
10738,17.9,8.0
10739,17.9,8.4
10740,17.8,8.4
10741,17.7,8.4
10742,16.9,8.45
10743,16.1,8.5
10744,14.75,8.75
10745,13.4,9.0
10746,12.3,8.95
10747,11.2,8.9
10748,10.55,8.8
10749,9.9,8.7
10750,9.75,8.8
10751,9.6,8.9
10752,9.2,8.6
10753,8.8,8.3
10754,8.6,8.2
10755,8.4,8.1
10756,7.95,7.7
10757,7.5,7.3
10758,7.4,7.2
10759,7.3,7.1
10760,6.95,6.8
10761,6.6,6.5
10762,6.65,6.55
10763,6.7,6.6
10764,7.15,7.05
10765,7.6,7.5
10766,9.5,9.45
10767,11.4,11.4
10768,12.55,10.9
10769,13.7,10.4
10770,14.2,9.9
10771,14.7,9.4
10772,15.2,9.7
10773,15.7,10.0
10774,16.2,9.95
10775,16.7,9.9
10776,16.7,10.0
10777,16.7,10.1
10778,17.05,10.55
10779,17.4,11.0
10780,17.55,10.6
10781,17.7,10.2
10782,17.75,11.15
10783,17.8,12.1
10784,17.55,12.05
10785,17.3,12.0
10786,17.85,12.5
10787,18.4,13.0
10788,17.8,12.8
10789,17.2,12.6
10790,16.75,12.6
10791,16.3,12.6
10792,15.95,12.65
10793,15.6,12.7
10794,16.55,12.25
10795,17.5,11.8
10796,17.3,11.65
10797,17.1,11.5
10798,16.75,11.7
10799,16.4,11.9
10800,16.4,11.85
10801,16.4,11.8
10802,16.55,11.8
10803,16.7,11.8
10804,16.1,11.95
10805,15.5,12.1
10806,15.2,12.55
10807,14.9,13.0
10808,14.55,13.05
10809,14.2,13.1
10810,13.95,13.0
10811,13.7,12.9
10812,13.55,12.95
10813,13.4,13.0
10814,13.25,12.55
10815,13.1,12.1
10816,12.9,11.7
10817,12.7,11.3
10818,12.65,11.2
10819,12.6,11.1
10820,12.75,11.35
10821,12.9,11.6
10822,13.05,11.8
10823,13.2,12.0
10824,13.4,12.25
10825,13.6,12.5
10826,13.75,12.55
10827,13.9,12.6
10828,13.95,12.75
10829,14.0,12.9
10830,14.15,13.1
10831,14.3,13.3
10832,14.55,13.25
10833,14.8,13.2
10834,14.8,13.3
10835,14.8,13.4
10836,14.9,13.65
10837,15.0,13.9
10838,14.8,13.85
10839,14.6,13.8
10840,14.6,13.8
10841,14.6,13.8
10842,14.3,13.35
10843,14.0,12.9
10844,13.8,12.35
10845,13.6,11.8
10846,13.2,11.45
10847,12.8,11.1
10848,12.6,10.4
10849,12.4,9.7
10850,12.25,9.3
10851,12.1,8.9
10852,11.7,8.7
10853,11.3,8.5
10854,11.0,8.9
10855,10.7,9.3
10856,10.7,9.4
10857,10.7,9.5
10858,10.6,9.2
10859,10.5,8.9
10860,10.4,8.55
10861,10.3,8.2
10862,10.6,8.1
10863,10.9,8.0
10864,11.8,8.1
10865,12.7,8.2
10866,13.4,7.8
10867,14.1,7.4
10868,14.3,7.35
10869,14.5,7.3
10870,15.45,6.95
10871,16.4,6.6
10872,16.8,6.8
10873,17.2,7.0
10874,16.95,7.15
10875,16.7,7.3
10876,16.0,7.3
10877,15.3,7.3
10878,15.55,7.2
10879,15.8,7.1
10880,15.7,7.4
10881,15.6,7.7
10882,15.35,7.65
10883,15.1,7.6
10884,15.3,7.4
10885,15.5,7.2
10886,15.05,7.15
10887,14.6,7.1
10888,13.8,7.1
10889,13.0,7.1
10890,12.3,7.2
10891,11.6,7.3
10892,10.95,7.05
10893,10.3,6.8
10894,10.0,6.8
10895,9.7,6.8
10896,9.0,6.4
10897,8.3,6.0
10898,7.95,6.05
10899,7.6,6.1
10900,7.25,6.05
10901,6.9,6.0
10902,6.55,5.75
10903,6.2,5.5
10904,6.15,5.6
10905,6.1,5.7
10906,6.0,5.65
10907,5.9,5.6
10908,6.55,6.3
10909,7.2,7.0
10910,9.2,8.05
10911,11.2,9.1
10912,11.5,8.5
10913,11.8,7.9
10914,12.75,8.55
10915,13.7,9.2
10916,14.05,8.7
10917,14.4,8.2
10918,15.0,8.3
10919,15.6,8.4
10920,15.6,8.2
10921,15.6,8.0
10922,15.6,7.6
10923,15.6,7.2
10924,16.15,7.4
10925,16.7,7.6
10926,16.95,8.0
10927,17.2,8.4
10928,17.1,8.45
10929,17.0,8.5
10930,17.7,8.9
10931,18.4,9.3
10932,17.7,9.55
10933,17.0,9.8
10934,16.05,10.25
10935,15.1,10.7
10936,15.1,10.6
10937,15.1,10.5
10938,14.35,10.75
10939,13.6,11.0
10940,12.35,10.45
10941,11.1,9.9
10942,10.45,9.55
10943,9.8,9.2
10944,9.6,9.15
10945,9.4,9.1
10946,8.9,8.55
10947,8.4,8.0
10948,8.25,7.85
10949,8.1,7.7
10950,7.85,7.5
10951,7.6,7.3
10952,7.4,7.1
10953,7.2,6.9
10954,6.9,6.65
10955,6.6,6.4
10956,6.75,6.6
10957,6.9,6.8
10958,8.1,8.0
10959,9.3,9.2
10960,11.35,9.3
10961,13.4,9.4
10962,14.85,9.25
10963,16.3,9.1
10964,16.7,8.9
10965,17.1,8.7
10966,17.55,8.1
10967,18.0,7.5
10968,18.55,7.3
10969,19.1,7.1
10970,19.05,6.7
10971,19.0,6.3
10972,18.8,7.3
10973,18.6,8.3
10974,18.8,8.3
10975,19.0,8.3
10976,18.85,7.4
10977,18.7,6.5
10978,18.6,6.75
10979,18.5,7.0
10980,17.9,7.15
10981,17.3,7.3
10982,16.8,7.4
10983,16.3,7.5
10984,15.7,8.25
10985,15.1,9.0
10986,14.95,8.2
10987,14.8,7.4
10988,13.7,7.45
10989,12.6,7.5
10990,11.45,7.45
10991,10.3,7.4
10992,9.7,7.45
10993,9.1,7.5
10994,8.9,7.7
10995,8.7,7.9
10996,9.1,8.3
10997,9.5,8.7
10998,9.2,8.3
10999,8.9,7.9
11000,8.75,7.9
11001,8.6,7.9
11002,8.55,7.95
11003,8.5,8.0
11004,8.95,8.45
11005,9.4,8.9
11006,10.25,9.3
11007,11.1,9.7
11008,12.25,9.05
11009,13.4,8.4
11010,14.0,8.2
11011,14.6,8.0
11012,15.2,7.9
11013,15.8,7.8
11014,16.2,7.8
11015,16.6,7.8
11016,16.45,8.15
11017,16.3,8.5
11018,15.9,9.6
11019,15.5,10.7
11020,15.55,10.85
11021,15.6,11.0
11022,15.55,11.8
11023,15.5,12.6
11024,15.5,13.2
11025,15.5,13.8
11026,15.5,13.75
11027,15.5,13.7
11028,15.3,13.8
11029,15.1,13.9
11030,15.0,14.05
11031,14.9,14.2
11032,14.8,14.2
11033,14.7,14.2
11034,14.6,14.2
11035,14.5,14.2
11036,14.35,14.0
11037,14.2,13.8
11038,14.15,13.8
11039,14.1,13.8
11040,13.95,13.7
11041,13.8,13.6
11042,13.85,13.65
11043,13.9,13.7
11044,13.85,13.65
11045,13.8,13.6
11046,13.7,13.55
11047,13.6,13.5
11048,13.3,13.15
11049,13.0,12.8
11050,12.85,12.65
11051,12.7,12.5
11052,12.85,12.7
11053,13.0,12.9
11054,13.85,12.8
11055,14.7,12.7
11056,15.55,11.95
11057,16.4,11.2
11058,16.4,11.5
11059,16.4,11.8
11060,17.6,11.85
11061,18.8,11.9
11062,19.3,11.9
11063,19.8,11.9
11064,20.4,11.85
11065,21.0,11.8
11066,20.75,11.6
11067,20.5,11.4
11068,20.4,11.1
11069,20.3,10.8
11070,20.6,11.15
11071,20.9,11.5
11072,20.25,11.55
11073,19.6,11.6
11074,18.9,11.95
11075,18.2,12.3
11076,17.7,12.4
11077,17.2,12.5
11078,17.3,12.6
11079,17.4,12.7
11080,17.2,12.7
11081,17.0,12.7
11082,16.95,12.8
11083,16.9,12.9
11084,17.1,12.9
11085,17.3,12.9
11086,17.2,13.1
11087,17.1,13.3
11088,17.0,13.45
11089,16.9,13.6
11090,16.15,13.6
